office,won,votes
President,harris-k,undefined}
Governor,ayotte-k,undefined}
State House,wall-j,southworth-t,johnson-e,undefined}
State House,england-m,evans-d,pearson-w,stone-j,undefined}
State House,bixby-p,undefined}
State House,schmidt-p,undefined}
State House,wade-a,undefined}
State House,gilmore-g,undefined}
State House,lamontagne-j,undefined}
State House,harrington-m,undefined}
State House,walker-d,potenza-k,larochelle-j,undefined}
State House,howland-a,undefined}
State House,bay-l,smith-g,miller-s,undefined}
State House,sullivan-b,undefined}
State House,palmer-w,undefined}
State House,smith-s,rollins-s,spilsbury-w,undefined}
State House,aron-j,undefined}
State House,grant-g,undefined}
State House,cloutier-j,girard-d,hemingway-w,undefined}
State House,drye-m,undefined}
State House,damon-h,aron-m,undefined}
Question,no,undefined}
Executive Council,kenney-j,undefined}
Executive Council,liot_hill-k,undefined}
Executive Council,stevens-j,undefined}
Executive Council,stephen-j,undefined}
Executive Council,wheeler-d,undefined}
